iso,year,month,nlsum
"RWA",2016,11,16476.51
"RWA",2016,12,16091.3
"RWA",2017,1,24571.38
"RWA",2017,2,36634
"RWA",2017,3,65460.69
"RWA",2017,4,80136.44
"RWA",2017,5,36131.06
"RWA",2017,6,31743.81
"RWA",2017,7,33131.76
"RWA",2017,8,30622.6
"RWA",2017,9,45908.65
"RWA",2017,10,48372.62
"RWA",2017,11,39695.6
"RWA",2017,12,40286.35
"RWA",2018,1,32549.41
"RWA",2018,2,28186.59
"RWA",2018,3,58500.66
"RWA",2018,4,48055.56
"RWA",2018,5,44390.79
"RWA",2018,6,35982.83
"RWA",2018,7,37941.56
"RWA",2018,8,40194.87
"RWA",2018,9,41552.79
"RWA",2018,10,42100.15
"RWA",2018,11,47844.47
"RWA",2018,12,45418.26
"RWA",2019,1,22770.5
"RWA",2019,2,38149.22
"RWA",2019,3,37076.96
"RWA",2019,4,44184.91
"RWA",2019,5,42339.35
"RWA",2019,6,32132.84
"RWA",2019,7,26495.04
"RWA",2019,8,40542.3
"RWA",2019,9,33720.13
"RWA",2019,10,46516.04
"RWA",2019,11,49805.63
"RWA",2019,12,35376.48
"RWA",2020,1,37354.46
"RWA",2020,2,51512.34
"RWA",2020,3,52227.97
"RWA",2020,4,59984.9
"RWA",2020,5,44237.69
"RWA",2020,6,39401.6
"RWA",2020,7,44121.74
"RWA",2020,8,44706.62
"RWA",2020,9,46075.23
"RWA",2020,10,60964.89
"RWA",2020,11,62464.49
"RWA",2020,12,59114.63
"RWA",2021,1,37770.37
"RWA",2021,2,23008.23
"RWA",2021,3,65261.22
"RWA",2021,4,46859.93
"RWA",2021,5,51857.11
"RWA",2021,6,48002.39
"RWA",2021,7,48767.15
"RWA",2021,8,71705.54
"RWA",2021,9,63920.46
"RWA",2021,10,67878.71
"RWA",2021,11,63751.98
"RWA",2021,12,50898.19
"RWA",2022,1,60541.99
"RWA",2022,2,43426.25
"RWA",2022,3,55991.6
"RWA",2022,4,60083.66
"RWA",2022,5,60427.13
"RWA",2022,6,65747.6
"RWA",2022,7,43408.02
"RWA",2022,8,56329.42
"RWA",2022,9,72485.66
"RWA",2022,10,81922.13
"RWA",2022,11,43663.38
"RWA",2022,12,68300.78
"RWA",2023,1,61133.91
"RWA",2023,2,63032.71
"RWA",2023,3,75636.75
"RWA",2023,4,83459.07
"RWA",2023,5,71691.45
"RWA",2023,6,72843.99
"RWA",2023,7,78630.04
"RWA",2023,8,81132.84
"RWA",2023,9,96161.17
"RWA",2023,10,92648.47
"RWA",2023,11,72124.86
"RWA",2023,12,85971.78
"RWA",2024,1,52313.03
"RWA",2024,2,83366.6
"RWA",2024,3,90978.5
"RWA",2024,4,95809.55
"RWA",2024,5,77674.7
"SDN",2013,1,306191.76
"SDN",2013,2,702202.3
"SDN",2013,3,1017499.2
"SDN",2013,4,1135650.6
"SDN",2013,5,901492.67
"SDN",2013,6,768938.51
"SDN",2013,7,155369.22
"SDN",2013,8,1048084.1
"SDN",2013,9,757572.26
"SDN",2013,10,1310896.6
"SDN",2013,11,821739.79
"SDN",2013,12,373060.58
"SDN",2014,1,326327.53
"SDN",2014,2,532858.3
"SDN",2014,3,666800.59
"SDN",2014,4,1519639.1
"SDN",2014,5,835335.24
"SDN",2014,6,156638.98
"SDN",2014,7,302944.47
"SDN",2014,8,889751.7
"SDN",2014,9,1262415.7
"SDN",2014,10,645368.54
"SDN",2014,11,479658.43
"SDN",2014,12,537393.44
"SDN",2015,1,991356.35
"SDN",2015,2,1745904.7
"SDN",2015,3,1247116.1
"SDN",2015,4,1102785.2
"SDN",2015,5,655572.86
"SDN",2015,6,407878.63
"SDN",2015,7,285974.65
"SDN",2015,8,528942.82
"SDN",2015,9,836575.1
"SDN",2015,10,651886.29
"SDN",2015,11,987032.21
"SDN",2015,12,856232.41
"SDN",2016,1,325319.92
"SDN",2016,2,352167.62
"SDN",2016,3,289834.33
"SDN",2016,4,579949.97
"SDN",2016,5,1194360.5
"SDN",2016,6,407643.47
"SDN",2016,7,253018.29
"SDN",2016,8,237289
"SDN",2016,9,581744.39
"SDN",2016,10,876210.08
"SDN",2016,11,553926.11
"SDN",2016,12,400423.94
"SDN",2017,1,735587.48
"SDN",2017,2,1544451.7
"SDN",2017,3,2476961.6
"SDN",2017,4,3149252.5
"SDN",2017,5,2827942.6
"SDN",2017,6,1666581.1
"SDN",2017,7,1549505.4
"SDN",2017,8,1922494.7
"SDN",2017,9,2849119.7
"SDN",2017,10,3362751
"SDN",2017,11,2226371.9
"SDN",2017,12,1649166.6
"SDN",2018,1,1183606.7
"SDN",2018,2,1491302.7
"SDN",2018,3,2460091.9
"SDN",2018,4,2645372.6
"SDN",2018,5,2889538.7
"SDN",2018,6,1850956.9
"SDN",2018,7,1797952
"SDN",2018,8,1933819.1
"SDN",2018,9,1950407.7
"SDN",2018,10,2407951.4
"SDN",2018,11,2526074.4
"SDN",2018,12,1331289.7
"SDN",2019,1,739010.59
"SDN",2019,2,1314607.3
"SDN",2019,3,1773652.2
"SDN",2019,4,2133533.7
"SDN",2019,5,2294284.4
"SDN",2019,6,1561932.2
"SDN",2019,7,1281096.2
"SDN",2019,8,1331034.3
"SDN",2019,9,1675598.3
"SDN",2019,10,2066865.8
"SDN",2019,11,1741502.6
"SDN",2019,12,1103183
"SDN",2020,1,662620.44
"SDN",2020,2,2297561.2
"SDN",2020,3,2862000.3
"SDN",2020,4,3335845.4
"SDN",2020,5,2724620.6
"SDN",2020,6,2300506.7
"SDN",2020,7,2170602.2
"SDN",2020,8,2288365.1
"SDN",2020,9,2363992.6
"SDN",2020,10,2767369.5
"SDN",2020,11,3135400.8
"SDN",2020,12,2780500.2
"SDN",2021,1,1558101.4
"SDN",2021,2,2082256.7
"SDN",2021,3,2529945.1
"SDN",2021,4,3409480.4
"SDN",2021,5,3067868.2
"SDN",2021,6,2290160.2
"SDN",2021,7,2404737.7
"SDN",2021,8,3247197.8
"SDN",2021,9,2517853.3
"SDN",2021,10,2974242.1
"SDN",2021,11,2786818.9
"SDN",2021,12,2595347.4
"SDN",2022,1,2162835.8
"SDN",2022,2,2593450.6
"SDN",2022,3,3111831.4
"SDN",2022,4,3533351.4
"SDN",2022,5,3508028.8
"SDN",2022,6,2835342.5
"SDN",2022,7,635726.47
"SDN",2022,8,2116874.5
"SDN",2022,9,3639498.3
"SDN",2022,10,3139615.3
"SDN",2022,11,2887899.2
"SDN",2022,12,2734632
"SDN",2023,1,2205807.6
"SDN",2023,2,2780512.9
"SDN",2023,3,3559476
"SDN",2023,4,4456873.4
"SDN",2023,5,3564152.6
"SDN",2023,6,2840808.5
"SDN",2023,7,2530912.5
"SDN",2023,8,2952485.7
"SDN",2023,9,3350370.9
"SDN",2023,10,3678273
"SDN",2023,11,4556735
"SDN",2023,12,2919781.8
"SDN",2024,1,2196075.2
"SDN",2024,2,2722088.6
"SDN",2024,3,3196109.7
"SDN",2024,4,3948387
"SDN",2024,5,3159053.2
"SEN",2013,1,94374.1
"SEN",2013,2,186198.48
"SEN",2013,3,221220.21
"SEN",2013,4,121187.53
"SEN",2013,5,199536.64
"SEN",2013,6,209873.18
"SEN",2013,7,65778.59
"SEN",2013,8,121882.89
"SEN",2013,9,98272.47
"SEN",2013,10,137586.75
"SEN",2013,11,144212.82
"SEN",2013,12,87357.72
"SEN",2014,1,99745.88
"SEN",2014,2,174712.93
"SEN",2014,3,173668.21
"SEN",2014,4,185962.91
"SEN",2014,5,127137.44
"SEN",2014,6,130983.4
"SEN",2014,7,101030.08
"SEN",2014,8,148240.16
"SEN",2014,9,125863.7
"SEN",2014,10,82728.29
"SEN",2014,11,75127.31
"SEN",2014,12,132382.93
"SEN",2015,1,131979.81
"SEN",2015,2,318228.94
"SEN",2015,3,201688.83
"SEN",2015,4,129106.64
"SEN",2015,5,110623.59
"SEN",2015,6,160046.72
"SEN",2015,7,114592.17
"SEN",2015,8,100695.97
"SEN",2015,9,100868.24
"SEN",2015,10,137817.98
"SEN",2015,11,150882.84
"SEN",2015,12,103432.58
"SEN",2016,1,92619.82
"SEN",2016,2,164551.22
"SEN",2016,3,105670.57
"SEN",2016,4,169782.39
"SEN",2016,5,183841.03
"SEN",2016,6,141262.02
"SEN",2016,7,102596.91
"SEN",2016,8,58157.16
"SEN",2016,9,82425.29
"SEN",2016,10,109386.46
"SEN",2016,11,93266.83
"SEN",2016,12,101499.52
"SEN",2017,1,177000.46
"SEN",2017,2,293892.92
"SEN",2017,3,328306.31
"SEN",2017,4,338088.28
"SEN",2017,5,331715.43
"SEN",2017,6,268637.47
"SEN",2017,7,238642.53
"SEN",2017,8,243660.19
"SEN",2017,9,301164.83
"SEN",2017,10,462561.02
"SEN",2017,11,294018.84
"SEN",2017,12,270377.9
"SEN",2018,1,214360.71
"SEN",2018,2,228671.19
"SEN",2018,3,378171.09
"SEN",2018,4,332688.63
"SEN",2018,5,353395.8
"SEN",2018,6,293985.74
"SEN",2018,7,331423.03
"SEN",2018,8,284169.55
"SEN",2018,9,236810.99
"SEN",2018,10,299423.48
"SEN",2018,11,317088.69
"SEN",2018,12,208487.78
"SEN",2019,1,156665.32
"SEN",2019,2,199245.5
"SEN",2019,3,285791.22
"SEN",2019,4,292708.49
"SEN",2019,5,283976
"SEN",2019,6,300830.62
"SEN",2019,7,216971.87
"SEN",2019,8,230382.61
"SEN",2019,9,198676.97
"SEN",2019,10,328684.09
"SEN",2019,11,258185.82
"SEN",2019,12,200413.21
"SEN",2020,1,133364.47
"SEN",2020,2,314859.03
"SEN",2020,3,350567.58
"SEN",2020,4,402945.08
"SEN",2020,5,370389.5
"SEN",2020,6,337139.57
"SEN",2020,7,271054.02
"SEN",2020,8,315366.82
"SEN",2020,9,294400.5
"SEN",2020,10,412961.55
"SEN",2020,11,455385.03
"SEN",2020,12,358561.36
"SEN",2021,1,326265.71
"SEN",2021,2,320967.43
"SEN",2021,3,414094.67
"SEN",2021,4,423514.14
"SEN",2021,5,415236
"SEN",2021,6,388499.69
"SEN",2021,7,403439.98
"SEN",2021,8,443776.7
"SEN",2021,9,423023.84
"SEN",2021,10,387910.62
"SEN",2021,11,403127.98
"SEN",2021,12,408636.24
"SEN",2022,1,295829.06
"SEN",2022,2,396878.5
"SEN",2022,3,416912.68
"SEN",2022,4,446559.17
"SEN",2022,5,472166.91
"SEN",2022,6,457929.81
"SEN",2022,7,374016.27
"SEN",2022,8,370041.89
"SEN",2022,9,533810.4
"SEN",2022,10,477232.89
"SEN",2022,11,470950.93
"SEN",2022,12,396003.02
"SEN",2023,1,362125.99
"SEN",2023,2,410216.12
"SEN",2023,3,459509.86
"SEN",2023,4,548601.78
"SEN",2023,5,513238.93
"SEN",2023,6,474059.67
"SEN",2023,7,425042.63
"SEN",2023,8,387147.66
"SEN",2023,9,475859.67
"SEN",2023,10,560305.19
"SEN",2023,11,587206.22
"SEN",2023,12,482374.28
"SEN",2024,1,355586.02
"SEN",2024,2,490899.55
"SEN",2024,3,528121.02
"SEN",2024,4,559342.06
"SEN",2024,5,419461.95
"SLB",2013,1,2046.61
"SLB",2013,2,13994.72
"SLB",2013,3,3078.36
"SLB",2013,4,7743.91
"SLB",2013,5,1414.41
"SLB",2013,6,5100.97
"SLB",2013,7,1539.95
"SLB",2013,8,1998.35
"SLB",2013,9,2598.02
"SLB",2013,10,6110.31
"SLB",2013,11,8478.18
"SLB",2013,12,2691.21
"SLB",2014,1,1882.56
"SLB",2014,2,1743.9
"SLB",2014,3,4830.48
"SLB",2014,4,1384.81
"SLB",2014,5,689.14
"SLB",2014,6,689.97
"SLB",2014,7,1041.41
"SLB",2014,8,3464.6
"SLB",2014,9,6404.54
"SLB",2014,10,3947.13
"SLB",2014,11,702.32
"SLB",2014,12,1007.37
"SLB",2015,1,4766.98
"SLB",2015,2,11124.21
"SLB",2015,3,26468.81
"SLB",2015,4,844.17
"SLB",2015,5,2363.02
"SLB",2015,6,1360.99
"SLB",2015,7,1080.48
"SLB",2015,8,2264.17
"SLB",2015,9,1656.12
"SLB",2015,10,18930.29
"SLB",2015,11,7499.2
"SLB",2015,12,6611.15
"SLB",2016,1,771.95
"SLB",2016,2,8670.66
"SLB",2016,3,672.29
"SLB",2016,4,10750.19
"SLB",2016,5,3055.63
"SLB",2016,6,2622.77
"SLB",2016,7,951.8
"SLB",2016,8,868.87
"SLB",2016,9,2405.67
"SLB",2016,10,2304.64
"SLB",2016,11,6131.58
"SLB",2016,12,916.99
"SLB",2017,1,5838.8
"SLB",2017,2,12574.5
"SLB",2017,3,30100.12
"SLB",2017,4,28661.04
"SLB",2017,5,15804.27
"SLB",2017,6,10571.69
"SLB",2017,7,13327.49
"SLB",2017,8,15309.38
"SLB",2017,9,39208.56
"SLB",2017,10,37527.32
"SLB",2017,11,25642.68
"SLB",2017,12,15756.46
"SLB",2018,1,12559.61
"SLB",2018,2,17534.56
"SLB",2018,3,21164.89
"SLB",2018,4,38518.04
"SLB",2018,5,17995.64
"SLB",2018,6,18002.39
"SLB",2018,7,20119.61
"SLB",2018,8,16941.13
"SLB",2018,9,18548.44
"SLB",2018,10,35224.97
"SLB",2018,11,21943.27
"SLB",2018,12,10790.25
"SLB",2019,1,6750.52
"SLB",2019,2,8317.02
"SLB",2019,3,12167.7
"SLB",2019,4,20339.31
"SLB",2019,5,20817.39
"SLB",2019,6,21477.75
"SLB",2019,7,19020.58
"SLB",2019,8,8357.05
"SLB",2019,9,19403.88
"SLB",2019,10,19403.88
"SLB",2019,11,20131.32
"SLB",2019,12,9312.35
"SLB",2020,1,4412.3
"SLB",2020,2,29371.84
"SLB",2020,3,32019.71
"SLB",2020,4,35678.05
"SLB",2020,5,24710.1
"SLB",2020,6,35029.56
"SLB",2020,7,17277.83
"SLB",2020,8,20415.1
"SLB",2020,9,31928.36
"SLB",2020,10,34528.05
"SLB",2020,11,34146.87
"SLB",2020,12,26524.84
"SLB",2021,1,20469.03
"SLB",2021,2,24030.83
"SLB",2021,3,33991.61
"SLB",2021,4,37305.74
"SLB",2021,5,26949.35
"SLB",2021,6,31206.63
"SLB",2021,7,21480.39
"SLB",2021,8,36412.39
"SLB",2021,9,35788.17
"SLB",2021,10,40030.68
"SLB",2021,11,38504.52
"SLB",2021,12,19576.56
"SLB",2022,1,18059.56
"SLB",2022,2,27842.65
"SLB",2022,3,30745.19
"SLB",2022,4,30984.72
"SLB",2022,5,29997.04
"SLB",2022,6,23697.87
"SLB",2022,7,13467.56
"SLB",2022,8,28079.68
"SLB",2022,9,38263.94
"SLB",2022,10,35546.37
"SLB",2022,11,30181.21
"SLB",2022,12,21332.81
"SLB",2023,1,14209.89
"SLB",2023,2,30045.54
"SLB",2023,3,47611.01
"SLB",2023,4,47948.7
"SLB",2023,5,26514.24
"SLB",2023,6,26235.29
"SLB",2023,7,21843.36
"SLB",2023,8,24539.88
"SLB",2023,9,37895.33
"SLB",2023,10,47725.04
"SLB",2023,11,48385.76
"SLB",2023,12,28326.67
"SLB",2024,1,16299.14
"SLB",2024,2,32355.24
"SLB",2024,3,6767.16
"SLB",2024,4,36005.88
"SLB",2024,5,14754.9
"SLE",2013,1,35114.94
"SLE",2013,2,88970.07
"SLE",2013,3,75917.31
"SLE",2013,4,28880.61
"SLE",2013,5,39456.25
"SLE",2013,6,58397.45
"SLE",2013,7,38792.47
"SLE",2013,8,77133.18
"SLE",2013,9,42349.13
"SLE",2013,10,48113.33
"SLE",2013,11,30243.56
"SLE",2013,12,12852.19
"SLE",2014,1,17942.72
"SLE",2014,2,75854.88
"SLE",2014,3,94509.93
"SLE",2014,4,46941.21
"SLE",2014,5,26920.98
"SLE",2014,6,32996.59
"SLE",2014,7,41153.14
"SLE",2014,8,73471.38
"SLE",2014,9,32806.17
"SLE",2014,10,20058.35
"SLE",2014,11,6715.9
"SLE",2014,12,11930.5
"SLE",2015,1,30880.6
"SLE",2015,2,98393.82
"SLE",2015,3,86863.3
"SLE",2015,4,21646.5
"SLE",2015,5,14133.03
"SLE",2015,6,43003.37
"SLE",2015,7,36081.47
"SLE",2015,8,43331.62
"SLE",2015,9,51412.58
"SLE",2015,10,55667.87
"SLE",2015,11,32222.13
"SLE",2015,12,15443.77
"SLE",2016,1,15043.6
"SLE",2016,2,52195.34
"SLE",2016,3,32527.41
"SLE",2016,4,68195.85
"SLE",2016,5,57200.9
"SLE",2016,6,48964.94
"SLE",2016,7,30714.95
"SLE",2016,8,26995.6
"SLE",2016,9,21644.18
"SLE",2016,10,33641.22
"SLE",2016,11,8277.59
"SLE",2016,12,8234.04
"SLE",2017,1,46440.4
"SLE",2017,2,117578.28
"SLE",2017,3,132584.17
"SLE",2017,4,119480.8
"SLE",2017,5,90120.38
"SLE",2017,6,83010.77
"SLE",2017,7,85133.28
"SLE",2017,8,97975.85
"SLE",2017,9,113229.66
"SLE",2017,10,134307.77
"SLE",2017,11,73459.75
"SLE",2017,12,51635.06
"SLE",2018,1,69132.41
"SLE",2018,2,66665.65
"SLE",2018,3,117167.4
"SLE",2018,4,108876.9
"SLE",2018,5,112860.35
"SLE",2018,6,109095.06
"SLE",2018,7,112444.48
"SLE",2018,8,134169.24
"SLE",2018,9,62463.48
"SLE",2018,10,94041.04
"SLE",2018,11,96470.02
"SLE",2018,12,45418.58
"SLE",2019,1,29168.79
"SLE",2019,2,82853.54
"SLE",2019,3,103341.94
"SLE",2019,4,81834.66
"SLE",2019,5,73762.05
"SLE",2019,6,98832.12
"SLE",2019,7,66725.89
"SLE",2019,8,69664.32
"SLE",2019,9,55268.27
"SLE",2019,10,114761.82
"SLE",2019,11,50221.12
"SLE",2019,12,46085.04
"SLE",2020,1,38258.61
"SLE",2020,2,101438.59
"SLE",2020,3,110608.47
"SLE",2020,4,126930.03
"SLE",2020,5,105757.74
"SLE",2020,6,98286.08
"SLE",2020,7,45809.16
"SLE",2020,8,96269.67
"SLE",2020,9,75596.43
"SLE",2020,10,148559.58
"SLE",2020,11,124650.06
"SLE",2020,12,98424.51
"SLE",2021,1,89238.17
"SLE",2021,2,86812.43
"SLE",2021,3,140407.26
"SLE",2021,4,116055.03
"SLE",2021,5,130066.45
"SLE",2021,6,114067.53
"SLE",2021,7,118024.91
"SLE",2021,8,139871.86
"SLE",2021,9,109100.45
"SLE",2021,10,107061.11
"SLE",2021,11,98196.89
"SLE",2021,12,104596.23
"SLE",2022,1,78524.38
"SLE",2022,2,116145.02
"SLE",2022,3,104497.53
"SLE",2022,4,116425.37
"SLE",2022,5,131519.81
"SLE",2022,6,130727.8
"SLE",2022,7,44055.38
"SLE",2022,8,118076.96
"SLE",2022,9,106141.41
"SLE",2022,10,178087.49
"SLE",2022,11,135629.76
"SLE",2022,12,106913.7
"SLE",2023,1,82259.15
"SLE",2023,2,117866.05
"SLE",2023,3,151493.46
"SLE",2023,4,173311
"SLE",2023,5,112766.08
"SLE",2023,6,122596.11
"SLE",2023,7,109238.92
"SLE",2023,8,90590.77
"SLE",2023,9,130007.53
"SLE",2023,10,96088.22
"SLE",2023,11,123207.63
"SLE",2023,12,96226.56
"SLE",2024,1,75682.06
"SLE",2024,2,147163.75
"SLE",2024,3,138476.36
"SLE",2024,4,179116.45
"SLE",2024,5,100102.39
"SLV",2013,1,48719.79
"SLV",2013,2,67996.48
"SLV",2013,3,75725.97
"SLV",2013,4,72860.89
"SLV",2013,5,51789.71
"SLV",2013,6,11829.04
"SLV",2013,7,57329.64
"SLV",2013,8,54115.36
"SLV",2013,9,38206.45
"SLV",2013,10,41132.36
"SLV",2013,11,51511.28
"SLV",2013,12,55120.21
"SLV",2014,1,62154.44
"SLV",2014,2,57722.77
"SLV",2014,3,69506.63
"SLV",2014,4,69435.47
"SLV",2014,5,46570.16
"SLV",2014,6,44376.04
"SLV",2014,7,71895.73
"SLV",2014,8,52067.22
"SLV",2014,9,43272.02
"SLV",2014,10,60504.88
"SLV",2014,11,48927.21
"SLV",2014,12,54812.46
"SLV",2015,1,68511.48
"SLV",2015,2,83485.2
"SLV",2015,3,78475.32
"SLV",2015,4,75037.74
"SLV",2015,5,58601.1
"SLV",2015,6,61752.16
"SLV",2015,7,73159.39
"SLV",2015,8,63867.75
"SLV",2015,9,33284.89
"SLV",2015,10,47897.75
"SLV",2015,11,64595.07
"SLV",2015,12,54806.53
"SLV",2016,1,52282.92
"SLV",2016,2,61788.99
"SLV",2016,3,57266.97
"SLV",2016,4,71928.34
"SLV",2016,5,63108.11
"SLV",2016,6,41283.12
"SLV",2016,7,57165.73
"SLV",2016,8,50698.3
"SLV",2016,9,49965.08
"SLV",2016,10,61528.25
"SLV",2016,11,66654.6
"SLV",2016,12,50537.63
"SLV",2017,1,69991.02
"SLV",2017,2,77168.89
"SLV",2017,3,87581.03
"SLV",2017,4,93967.01
"SLV",2017,5,87603.62
"SLV",2017,6,71925.4
"SLV",2017,7,72235
"SLV",2017,8,84879.49
"SLV",2017,9,64104.77
"SLV",2017,10,80320.32
"SLV",2017,11,81525.98
"SLV",2017,12,77494.41
"SLV",2018,1,82768.13
"SLV",2018,2,83269.04
"SLV",2018,3,97660.79
"SLV",2018,4,92144.93
"SLV",2018,5,36410.3
"SLV",2018,6,56745.71
"SLV",2018,7,77999.07
"SLV",2018,8,77696.51
"SLV",2018,9,57584.03
"SLV",2018,10,42879.92
"SLV",2018,11,73461.92
"SLV",2018,12,74864.88
"SLV",2019,1,72879.56
"SLV",2019,2,79689.94
"SLV",2019,3,88597.45
"SLV",2019,4,86667.62
"SLV",2019,5,75203.67
"SLV",2019,6,64206.25
"SLV",2019,7,71741.93
"SLV",2019,8,73461.91
"SLV",2019,9,75047.13
"SLV",2019,10,60326.57
"SLV",2019,11,76326.7
"SLV",2019,12,72541.78
"SLV",2020,1,69920.43
"SLV",2020,2,89723.77
"SLV",2020,3,102906.22
"SLV",2020,4,86297.28
"SLV",2020,5,76222.75
"SLV",2020,6,77583.34
"SLV",2020,7,68219.92
"SLV",2020,8,55970.2
"SLV",2020,9,80002.15
"SLV",2020,10,78497.3
"SLV",2020,11,81746.97
"SLV",2020,12,88431.13
"SLV",2021,1,76329.06
"SLV",2021,2,88034.28
"SLV",2021,3,103550.55
"SLV",2021,4,101373.23
"SLV",2021,5,84181.49
"SLV",2021,6,31885.77
"SLV",2021,7,85880
"SLV",2021,8,53752.52
"SLV",2021,9,71579.7
"SLV",2021,10,81010.75
"SLV",2021,11,98785.05
"SLV",2021,12,91662.28
"SLV",2022,1,89329.14
"SLV",2022,2,96365.5
"SLV",2022,3,102787.43
"SLV",2022,4,97920.99
"SLV",2022,5,71247.4
"SLV",2022,6,33487.9
"SLV",2022,7,21397.55
"SLV",2022,8,67646.78
"SLV",2022,9,69627.92
"SLV",2022,10,98498.19
"SLV",2022,11,99620.19
"SLV",2022,12,96303.34
"SLV",2023,1,95610.08
"SLV",2023,2,101571.38
"SLV",2023,3,106367.65
"SLV",2023,4,109203.41
"SLV",2023,5,99942.04
"SLV",2023,6,57642.63
"SLV",2023,7,85106.74
"SLV",2023,8,89376.47
"SLV",2023,9,83008.1
"SLV",2023,10,85235.12
"SLV",2023,11,104710.13
"SLV",2023,12,105149.75
"SLV",2024,1,90576.1
"SLV",2024,2,107574.3
"SLV",2024,3,112451.33
"SLV",2024,4,121809.49
"SLV",2024,5,91514.06
"SRB",2013,1,574397.15
"SRB",2013,2,470193.51
"SRB",2013,3,583926.74
"SRB",2013,4,542709.11
"SRB",2013,5,0
"SRB",2013,6,0
"SRB",2013,7,0
"SRB",2013,8,70847.98
"SRB",2013,9,574264.85
"SRB",2013,10,583970.02
"SRB",2013,11,618385
"SRB",2013,12,575527.42
"SRB",2014,1,723928.17
"SRB",2014,2,637325.51
"SRB",2014,3,488967.28
"SRB",2014,4,596038.42
"SRB",2014,5,0
"SRB",2014,6,0
"SRB",2014,7,0
"SRB",2014,8,681329.15
"SRB",2014,9,517263.6
"SRB",2014,10,574242.06
"SRB",2014,11,504328.07
"SRB",2014,12,802469.5
"SRB",2015,1,738811.25
"SRB",2015,2,674486.6
"SRB",2015,3,632996.23
"SRB",2015,4,478080.28
"SRB",2015,5,0
"SRB",2015,6,0
"SRB",2015,7,0
"SRB",2015,8,484427.71
"SRB",2015,9,548662.93
"SRB",2015,10,453108.81
"SRB",2015,11,574564.84
"SRB",2015,12,481461.69
"SRB",2016,1,1014049.5
"SRB",2016,2,520930.77
"SRB",2016,3,534535.75
"SRB",2016,4,561156.89
"SRB",2016,5,0
"SRB",2016,6,0
"SRB",2016,7,0
"SRB",2016,8,546327.65
"SRB",2016,9,520778.84
"SRB",2016,10,585842.48
"SRB",2016,11,613329.35
"SRB",2016,12,631788.46
"SRB",2017,1,1039995.8
"SRB",2017,2,667733.19
"SRB",2017,3,686917.37
"SRB",2017,4,674661
"SRB",2017,5,0
"SRB",2017,6,0
"SRB",2017,7,0
"SRB",2017,8,670578.88
"SRB",2017,9,698080.24
"SRB",2017,10,757778.89
"SRB",2017,11,596678.31
"SRB",2017,12,611550.16
"SRB",2018,1,802132.42
"SRB",2018,2,631817.81
"SRB",2018,3,750695.43
"SRB",2018,4,681286.34
"SRB",2018,5,0
"SRB",2018,6,0
"SRB",2018,7,0
"SRB",2018,8,387403.97
"SRB",2018,9,672186.25
"SRB",2018,10,722257.53
"SRB",2018,11,755106.97
"SRB",2018,12,679328.8
"SRB",2019,1,1263037.2
"SRB",2019,2,761397.4
"SRB",2019,3,712415.37
"SRB",2019,4,785216.2
"SRB",2019,5,0
"SRB",2019,6,0
"SRB",2019,7,0
"SRB",2019,8,709226.77
"SRB",2019,9,690742.5
"SRB",2019,10,754611.11
"SRB",2019,11,769249.57
"SRB",2019,12,709991.68
"SRB",2020,1,706907.09
"SRB",2020,2,758235.96
"SRB",2020,3,785799.09
"SRB",2020,4,789856.59
"SRB",2020,5,0
"SRB",2020,6,0
"SRB",2020,7,0
"SRB",2020,8,755266.53
"SRB",2020,9,769415.68
"SRB",2020,10,750456.15
"SRB",2020,11,730959.78
"SRB",2020,12,520306.9
"SRB",2021,1,1210580.2
"SRB",2021,2,961043.51
"SRB",2021,3,742426.61
"SRB",2021,4,735635.25
"SRB",2021,5,0
"SRB",2021,6,0
"SRB",2021,7,0
"SRB",2021,8,153018.99
"SRB",2021,9,775826.62
"SRB",2021,10,773215.47
"SRB",2021,11,724417.93
"SRB",2021,12,746164.65
"SRB",2022,1,867681.8
"SRB",2022,2,851504.17
"SRB",2022,3,874738.37
"SRB",2022,4,886335.38
"SRB",2022,5,0
"SRB",2022,6,0
"SRB",2022,7,0
"SRB",2022,8,576550.59
"SRB",2022,9,718509.87
"SRB",2022,10,722818.42
"SRB",2022,11,650550.35
"SRB",2022,12,680891.25
"SRB",2023,1,521796.13
"SRB",2023,2,792928.35
"SRB",2023,3,791665.07
"SRB",2023,4,670092.3
"SRB",2023,5,0
"SRB",2023,6,0
"SRB",2023,7,0
"SRB",2023,8,702410.9
"SRB",2023,9,719738.03
"SRB",2023,10,765338.88
"SRB",2023,11,773537.72
"SRB",2023,12,809797.43
"SRB",2024,1,1162359.7
"SRB",2024,2,820094.24
"SRB",2024,3,804385.94
"SRB",2024,4,794766.56
"SRB",2024,5,0
"STP",2013,1,771.17
"STP",2013,2,1501.97
"STP",2013,3,2336.5
"STP",2013,4,1535.4
"STP",2013,5,1430.67
"STP",2013,6,1206.94
"STP",2013,7,851.74
"STP",2013,8,1287.5
"STP",2013,9,1550.53
"STP",2013,10,1508.05
"STP",2013,11,1302.21
"STP",2013,12,1075.46
"STP",2014,1,1105.71
"STP",2014,2,1268.95
"STP",2014,3,542.66
"STP",2014,4,2800.86
"STP",2014,5,1099.26
"STP",2014,6,1065.35
"STP",2014,7,1318.63
"STP",2014,8,1690.3
"STP",2014,9,1468.44
"STP",2014,10,1280.55
"STP",2014,11,1270.79
"STP",2014,12,1077.67
